Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
11261,0,0.020991,-0.192641,-1.807485,322.060425,-583.493286,176.828201
11262,0,0.023064,-0.192326,-1.807752,322.33725,-583.325562,176.877716
11263,0,0.02546,-0.19274,-1.807667,322.614197,-583.157715,176.924789
11264,0,0.025805,-0.191816,-1.807066,322.967682,-582.969849,176.957443
11265,0,0.02579,-0.191888,-1.806083,323.335236,-582.769958,176.986145
11266,0,0.025771,-0.190314,-1.805849,323.671417,-582.597717,177.035553
11267,0,0.027316,-0.189339,-1.805853,323.930786,-582.419861,177.194412
11268,0,0.029133,-0.189174,-1.805132,324.205383,-582.266235,177.250137
11269,0,0.029019,-0.187758,-1.804566,324.583344,-582.095825,177.16217
11270,0,0.029435,-0.185962,-1.803357,325.003204,-581.91394,177.152542
11271,0,0.028797,-0.184166,-1.80245,325.368958,-581.733215,177.330887
11272,0,0.040376,-0.169025,-1.823641,325.106506,-581.446045,177.099533
11273,0,0.043203,-0.169035,-1.822385,325.336182,-581.335022,176.968582
11274,0,0.034696,-0.183345,-1.799812,326.244751,-581.322083,177.23172
11275,0,0.032375,-0.181852,-1.799172,326.725098,-581.073425,177.396133
11276,0,0.031034,-0.181498,-1.798689,327.085266,-580.815063,177.612259
11277,0,0.033306,-0.182339,-1.798195,327.2948,-580.626099,177.540375
11278,0,0.036718,-0.181836,-1.798099,327.591583,-580.49408,177.318527
11279,0,0.035431,-0.180827,-1.797724,328.057159,-580.290833,177.368896
11280,0,0.033451,-0.179525,-1.798216,328.463348,-579.95166,177.601898
11281,0,0.033156,-0.180795,-1.798763,328.751526,-579.610046,177.608597
11282,0,0.034939,-0.181545,-1.799142,329.010529,-579.362061,177.32431
11283,0,0.035083,-0.181973,-1.798967,329.385345,-579.09845,177.225693
11284,0,0.034028,-0.181324,-1.800292,329.785034,-578.778381,177.374329
11285,0,0.033136,-0.180862,-1.801403,330.108887,-578.394775,177.434067
11286,0,0.032943,-0.183031,-1.802461,330.375458,-578.006958,177.277084
11287,0,0.032978,-0.183607,-1.802986,330.663788,-577.69635,177.118439
11288,0,0.033592,-0.184091,-1.803938,330.949066,-577.406738,177.155075
11289,0,0.033037,-0.184365,-1.804723,331.281769,-577.081665,177.203842
11290,0,0.030942,-0.18509,-1.806138,331.609955,-576.688904,177.0867
11291,0,0.030211,-0.18667,-1.807163,331.889069,-576.307373,176.939438
11292,0,0.030919,-0.187002,-1.807314,332.159241,-576.031494,176.895157
11293,0,0.031565,-0.187726,-1.8077,332.371002,-575.784973,176.951843
11294,0,0.032873,-0.18733,-1.808172,332.638641,-575.520386,176.908066
11295,0,0.030742,-0.188204,-1.808819,332.965851,-575.164124,176.80336
11296,0,0.029717,-0.188867,-1.80891,333.254272,-574.857178,176.761169
11297,0,0.030983,-0.189143,-1.808524,333.471313,-574.672974,176.785843
11298,0,0.032568,-0.188952,-1.808437,333.666351,-574.520447,176.797455
11299,0,0.032279,-0.188801,-1.807686,333.936401,-574.305542,176.715591
11300,0,0.03186,-0.189781,-1.807265,334.254364,-574.070312,176.688538
11301,0,0.032243,-0.190675,-1.806415,334.523254,-573.867188,176.709686
11302,0,0.033934,-0.190161,-1.806276,334.751556,-573.715759,176.739868
11303,0,0.035084,-0.189958,-1.805447,334.968811,-573.569946,176.725845
11304,0,0.03516,-0.190274,-1.804096,335.259644,-573.376587,176.743866
11305,0,0.034043,-0.190583,-1.803045,335.53537,-573.151306,176.775208
11306,0,0.034328,-0.190533,-1.802137,335.775299,-572.988403,176.828949
11307,0,0.036477,-0.190738,-1.801194,336.003662,-572.831726,176.857529
11308,0,0.036262,-0.191087,-1.800754,336.294891,-572.604065,176.880829
11309,0,0.035603,-0.190932,-1.800429,336.604156,-572.340637,176.903198
11310,0,0.03627,-0.189921,-1.801326,336.873535,-572.104309,176.922089
11311,0,0.036934,-0.190223,-1.800436,337.116821,-571.870911,176.947357
11312,0,0.037017,-0.188956,-1.801117,337.375793,-571.617798,176.946228
11313,0,0.037272,-0.189031,-1.801523,337.644745,-571.318298,176.952682
11314,0,0.037102,-0.189838,-1.800745,337.929413,-571.007141,176.945267
11315,0,0.035163,-0.189779,-1.801006,338.218048,-570.701294,176.943939
11316,0,0.037021,-0.190217,-1.801853,338.429474,-570.436096,176.94632
11317,0,0.038634,-0.189777,-1.803691,338.671539,-570.127991,176.925095
11318,0,0.037612,-0.190365,-1.803915,338.994232,-569.733765,176.904861
11319,0,0.037071,-0.1903,-1.804428,339.269653,-569.376099,176.883209
11320,0,0.0366,-0.190231,-1.805262,339.487335,-569.102234,176.878067
11321,0,0.037507,-0.189255,-1.806001,339.670349,-568.853943,176.86792
11322,0,0.037448,-0.189514,-1.806237,339.914276,-568.528625,176.84671
11323,0,0.037082,-0.189599,-1.806287,340.190796,-568.175537,176.804428
11324,0,0.037067,-0.190357,-1.80688,340.428406,-567.85675,176.779099
11325,0,0.037857,-0.189108,-1.807861,340.638855,-567.612061,176.751724
11326,0,0.039354,-0.187811,-1.808891,340.829742,-567.422241,176.741302
11327,0,0.041291,-0.187413,-1.809087,341.034088,-567.186707,176.716751
11328,0,0.040332,-0.186875,-1.808692,341.268097,-566.89325,176.683792
11329,0,0.039596,-0.187642,-1.808093,341.478821,-566.618591,176.665665
11330,0,0.040781,-0.186644,-1.807771,341.640686,-566.47699,176.654068
11331,0,0.043184,-0.185663,-1.807495,341.775909,-566.392334,176.658524
11332,0,0.044689,-0.184799,-1.807052,341.942444,-566.23291,176.638168
11333,0,0.044558,-0.184315,-1.806292,342.110291,-566.015015,176.623871
11334,0,0.044719,-0.184685,-1.805403,342.237885,-565.836121,176.628174
11335,0,0.046235,-0.183687,-1.80563,342.352753,-565.73291,176.641403
11336,0,0.048047,-0.182573,-1.804808,342.470642,-565.692017,176.667389
11337,0,0.049333,-0.181467,-1.80524,342.573547,-565.591736,176.690079
11338,0,0.050646,-0.18157,-1.804183,342.653107,-565.441223,176.709549
11339,0,0.05038,-0.181765,-1.803391,342.742615,-565.270081,176.741638
11340,0,0.051368,-0.181658,-1.802914,342.864349,-565.169006,176.791656
11341,0,0.052858,-0.179861,-1.80256,342.938293,-565.112915,176.823395
11342,0,0.053949,-0.180047,-1.801503,343.026947,-565.009216,176.876663
11343,0,0.054318,-0.180216,-1.80067,343.125977,-564.821411,176.924133
11344,0,0.052994,-0.180131,-1.800112,343.238007,-564.591248,176.943848
11345,0,0.053362,-0.180423,-1.799329,343.362579,-564.390625,176.979767
11346,0,0.05316,-0.179951,-1.799628,343.511444,-564.204285,177.023056
11347,0,0.052212,-0.179388,-1.799173,343.665649,-563.960754,177.060547
11348,0,0.051714,-0.180107,-1.799453,343.865051,-563.633911,177.100479
11349,0,0.050545,-0.180477,-1.800189,344.069519,-563.274841,177.111633
11350,0,0.049424,-0.180833,-1.800391,344.27417,-562.898071,177.13327
11351,0,0.048155,-0.181449,-1.79943,344.52594,-562.574097,177.139206
11352,0,0.046941,-0.18215,-1.799178,344.774963,-562.204285,177.134888
11353,0,0.04581,-0.182951,-1.799903,345.050354,-561.763855,177.13446
11354,0,0.04354,-0.18374,-1.801168,345.335846,-561.270691,177.101807
11355,0,0.040915,-0.184775,-1.801257,345.644623,-560.799561,177.075623
11356,0,0.03947,-0.185691,-1.800906,345.994019,-560.365601,177.05014
11357,0,0.036923,-0.185821,-1.800777,346.313446,-559.909302,177.009995
11358,0,0.035671,-0.185922,-1.803009,346.591309,-559.457031,176.964188
11359,0,0.039704,-0.189077,-1.798512,346.969238,-558.855957,177.041702
11360,0,0.031809,-0.187624,-1.804986,347.243073,-558.478088,176.852112
11361,0,0.030057,-0.188067,-1.805946,347.53125,-558.093018,176.810593
11362,0,0.028907,-0.187991,-1.80708,347.83606,-557.728882,176.769287
11363,0,0.029421,-0.18828,-1.808461,348.093475,-557.395203,176.708527
11364,0,0.028653,-0.188862,-1.80948,348.337158,-557.067322,176.664032
11365,0,0.028362,-0.188744,-1.811476,348.51474,-556.755127,176.625595
11366,0,0.028815,-0.188684,-1.812775,348.686035,-556.525757,176.588608
11367,0,0.030102,-0.187954,-1.814186,348.809998,-556.379883,176.560501
11368,0,0.031453,-0.187403,-1.815228,348.937714,-556.256836,176.541687
11369,0,0.033533,-0.186631,-1.816071,349.008636,-556.131226,176.541992
11370,0,0.034644,-0.187043,-1.815512,349.042084,-556.00946,176.557236
11371,0,0.037286,-0.187108,-1.815332,349.072052,-555.922668,176.534546
11372,0,0.039471,-0.18535,-1.815272,349.106171,-555.871216,176.538788
11373,0,0.041187,-0.185054,-1.813748,349.168457,-555.840271,176.561447
11374,0,0.04345,-0.18459,-1.812292,349.169495,-555.794678,176.585129
11375,0,0.0467,-0.18404,-1.810628,349.129333,-555.726379,176.588318
11376,0,0.049612,-0.183663,-1.807983,349.126923,-555.611938,176.596313
11377,0,0.051313,-0.183305,-1.806034,349.165405,-555.476135,176.599274
11378,0,0.05298,-0.182845,-1.803101,349.244537,-555.359741,176.638855
11379,0,0.055567,-0.181957,-1.801543,349.27124,-555.226868,176.629593
11380,0,0.057699,-0.182067,-1.798571,349.283936,-555.067444,176.624771
11381,0,0.059078,-0.182208,-1.795927,349.338562,-554.822815,176.639832
11382,0,0.060346,-0.181673,-1.795459,349.394073,-554.561462,176.637161
11383,0,0.061999,-0.181294,-1.794674,349.507233,-554.31781,176.627655
11384,0,0.063362,-0.181471,-1.793683,349.664642,-554.074219,176.627808
11385,0,0.06328,-0.181596,-1.793435,349.801605,-553.765564,176.624573
11386,0,0.073045,-0.165154,-1.816205,349.485352,-553.299683,176.257385
11387,0,0.063745,-0.181929,-1.794496,350.08728,-553.109863,176.619888
11388,0,0.064938,-0.181614,-1.795392,350.269409,-552.813538,176.587265
11389,0,0.064119,-0.181031,-1.796904,350.496979,-552.497925,176.557999
11390,0,0.062737,-0.180827,-1.799443,350.726166,-552.145264,176.554413
11391,0,0.070523,-0.164669,-1.823469,350.465179,-551.700562,176.190521
11392,0,0.071316,-0.164759,-1.825828,350.634888,-551.440735,176.197739
11393,0,0.071104,-0.163346,-1.827587,350.829773,-551.16925,176.164963
11394,0,0.060023,-0.178458,-1.808939,351.575958,-550.955322,176.538803
11395,0,0.058033,-0.178044,-1.811189,351.815643,-550.618286,176.527573
11396,0,0.057058,-0.177325,-1.81337,351.997742,-550.353333,176.528625
11397,0,0.057832,-0.176862,-1.814622,352.171906,-550.137085,176.541412
11398,0,0.057411,-0.176935,-1.814834,352.38205,-549.921082,176.555679
11399,0,0.056039,-0.176709,-1.814888,352.608063,-549.660217,176.556305
11400,0,0.054465,-0.177497,-1.814405,352.793579,-549.377014,176.563675
11401,0,0.05324,-0.17768,-1.813378,352.941925,-549.15271,176.582764
11402,0,0.053388,-0.176641,-1.813141,353.047699,-548.937012,176.598022
11403,0,0.052519,-0.176349,-1.811639,353.210083,-548.720276,176.610687
11404,0,0.051421,-0.176844,-1.809393,353.347168,-548.468018,176.619141
11405,0,0.060382,-0.160807,-1.829512,352.996002,-548.062866,176.254669
11406,0,0.060117,-0.161105,-1.827635,353.117981,-547.783203,176.293854
11407,0,0.051183,-0.17756,-1.803727,353.715118,-547.652893,176.672607
11408,0,0.050656,-0.177804,-1.801058,353.8255,-547.381653,176.669006
11409,0,0.049709,-0.177678,-1.798444,353.899078,-547.082458,176.648346
11410,0,0.05381,-0.181246,-1.791623,354.044312,-546.664978,176.771561
11411,0,0.04779,-0.178931,-1.796743,354.091095,-546.471558,176.648193
11412,0,0.04715,-0.179191,-1.796129,354.19104,-546.142883,176.635803
11413,0,0.055874,-0.163756,-1.818286,353.776978,-545.654846,176.238632
11414,0,0.055377,-0.165297,-1.817408,353.885986,-545.297791,176.241226
11415,0,0.045926,-0.181673,-1.79658,354.476654,-545.096069,176.611679
11416,0,0.046168,-0.181633,-1.797871,354.588654,-544.829285,176.578369
11417,0,0.045448,-0.18233,-1.799011,354.705597,-544.518372,176.548126
11418,0,0.04543,-0.183034,-1.802171,354.77182,-544.154419,176.520172
11419,0,0.050788,-0.185607,-1.80038,354.922241,-543.679382,176.638107
11420,0,0.045674,-0.183246,-1.807884,355.034546,-543.509583,176.503372
11421,0,0.045646,-0.182942,-1.809745,355.167267,-543.273926,176.464981
11422,0,0.045603,-0.182932,-1.811612,355.265869,-543.01123,176.459564
11423,0,0.04598,-0.18311,-1.813689,355.341675,-542.729553,176.468079
11424,0,0.046508,-0.183419,-1.815722,355.452972,-542.440735,176.489746
11425,0,0.046677,-0.183609,-1.816628,355.601166,-542.19989,176.49115
11426,0,0.048389,-0.183162,-1.817009,355.707153,-541.993286,176.498566
11427,0,0.050503,-0.182752,-1.817373,355.784943,-541.790649,176.511337
11428,0,0.050697,-0.181977,-1.816556,355.880219,-541.579102,176.557083
11429,0,0.051497,-0.181309,-1.815812,355.985168,-541.381958,176.591675
11430,0,0.052843,-0.180772,-1.81451,356.072052,-541.20282,176.586853
11431,0,0.054118,-0.179778,-1.812978,356.122223,-541.046692,176.606033
11432,0,0.055902,-0.179255,-1.810582,356.173218,-540.905029,176.650726
11433,0,0.05759,-0.17853,-1.808718,356.236176,-540.74408,176.678665
11434,0,0.058522,-0.177592,-1.806516,356.313782,-540.593872,176.694534
11435,0,0.059833,-0.177154,-1.803398,356.378632,-540.46637,176.707443
11436,0,0.062446,-0.176385,-1.801618,356.380127,-540.352905,176.742325
11437,0,0.064021,-0.176153,-1.799796,356.396484,-540.196655,176.769562
11438,0,0.064395,-0.175749,-1.797885,356.443665,-539.998047,176.77803
11439,0,0.065554,-0.175398,-1.796842,356.513611,-539.812622,176.771332
11440,0,0.066532,-0.174543,-1.795819,356.555817,-539.667786,176.783722
11441,0,0.068831,-0.173939,-1.795949,356.544556,-539.519714,176.786743
11442,0,0.070808,-0.174279,-1.795603,356.543945,-539.309509,176.790634
11443,0,0.070985,-0.174323,-1.796156,356.595612,-539.032104,176.765381
11444,0,0.071106,-0.173902,-1.797949,356.67511,-538.763611,176.742584
11445,0,0.071841,-0.173786,-1.798879,356.728729,-538.55426,176.717712
11446,0,0.072961,-0.173289,-1.800754,356.726349,-538.315186,176.694641
11447,0,0.072601,-0.173844,-1.801937,356.780121,-538.06897,176.683411
11448,0,0.071921,-0.173462,-1.803654,356.895996,-537.770569,176.650375
11449,0,0.080074,-0.157093,-1.82714,356.581787,-537.317505,176.249695
11450,0,0.079452,-0.156706,-1.828807,356.706329,-536.994812,176.234512
11451,0,0.079633,-0.156843,-1.830645,356.795898,-536.699829,176.220886
11452,0,0.070057,-0.173355,-1.809995,357.403625,-536.544739,176.580887
11453,0,0.067786,-0.173211,-1.81063,357.553406,-536.231873,176.547256
11454,0,0.065884,-0.173258,-1.811257,357.725006,-535.887512,176.534378
11455,0,0.074689,-0.156744,-1.83335,357.420776,-535.433472,176.168045
11456,0,0.06521,-0.173609,-1.811355,358.052795,-535.240784,176.547913
11457,0,0.062996,-0.173404,-1.811432,358.242554,-534.906921,176.55127
11458,0,0.061591,-0.173649,-1.810716,358.419342,-534.580627,176.562515
11459,0,0.059579,-0.174273,-1.809118,358.571106,-534.257202,176.591904
11460,0,0.0589,-0.174377,-1.807579,358.694855,-533.947754,176.608276
11461,0,0.058287,-0.173567,-1.806562,358.846497,-533.658997,176.637634
11462,0,0.064631,-0.157262,-1.826258,358.551025,-533.241333,176.298431
11463,0,0.06371,-0.156822,-1.826358,358.667419,-532.921631,176.319534
11464,0,0.054634,-0.173763,-1.80415,359.213409,-532.740601,176.715424
11465,0,0.054226,-0.174289,-1.802316,359.292114,-532.481812,176.716629
11466,0,0.053759,-0.173965,-1.80195,359.410675,-532.233337,176.738129
11467,0,0.052173,-0.173392,-1.801993,359.512177,-531.98877,176.764862
11468,0,0.051949,-0.174189,-1.801847,359.570709,-531.704651,176.782547
11469,0,0.05215,-0.176176,-1.802503,359.571106,-531.433411,176.8004
11470,0,0.05283,-0.176426,-1.802759,359.570068,-531.186401,176.801956
11471,0,0.053039,-0.176091,-1.803397,359.612518,-530.929077,176.807526
11472,0,0.053151,-0.176341,-1.804206,359.664276,-530.659546,176.824722
11473,0,0.05278,-0.176418,-1.805072,359.672607,-530.398682,176.810349
11474,0,0.053603,-0.176204,-1.806133,359.642578,-530.159973,176.785858
11475,0,0.054073,-0.176646,-1.807017,359.611786,-529.896484,176.772888
11476,0,0.054664,-0.177534,-1.808244,359.603729,-529.6203,176.763474
11477,0,0.05538,-0.176821,-1.809336,359.627594,-529.359802,176.747864
11478,0,0.055039,-0.177106,-1.809778,359.674011,-529.111877,176.724823
11479,0,0.056221,-0.177727,-1.81054,359.675751,-528.860107,176.69519
11480,0,0.057254,-0.177116,-1.811348,359.6716,-528.62677,176.665863
11481,0,0.059443,-0.177101,-1.812088,359.677704,-528.403564,176.640274
11482,0,0.060889,-0.177027,-1.811805,359.714722,-528.149719,176.617996
11483,0,0.061329,-0.176892,-1.811442,359.773987,-527.89209,176.603836
11484,0,0.062018,-0.176734,-1.810649,359.816956,-527.657471,176.614792
11485,0,0.062807,-0.175806,-1.809301,359.833252,-527.466187,176.592255
11486,0,0.064265,-0.175103,-1.808496,359.851166,-527.28418,176.57251
11487,0,0.065282,-0.17409,-1.807432,359.903381,-527.114502,176.581619
11488,0,0.066098,-0.174068,-1.80552,359.969452,-526.916931,176.602951
11489,0,0.071986,-0.176141,-1.799556,360.069763,-526.60083,176.72934
11490,0,0.067446,-0.172749,-1.804082,360.096863,-526.524231,176.605942
11491,0,0.077802,-0.155441,-1.824917,359.66806,-526.251709,176.246368
11492,0,0.079066,-0.155236,-1.824077,359.699982,-526.099243,176.273331
11493,0,0.079956,-0.154625,-1.824355,359.748932,-525.938599,176.29361
11494,0,0.081063,-0.153991,-1.824294,359.782928,-525.780518,176.301697
11495,0,0.0736,-0.170307,-1.80277,360.276001,-525.724915,176.697769
11496,0,0.074368,-0.169318,-1.802839,360.295837,-525.515442,176.703873
11497,0,0.07506,-0.168789,-1.802719,360.317902,-525.345459,176.720123
11498,0,0.075978,-0.168135,-1.802528,360.36615,-525.160828,176.72905
11499,0,0.075684,-0.16797,-1.802331,360.385406,-524.943726,176.735123
11500,0,0.076144,-0.167699,-1.802609,360.386353,-524.731628,176.756424
11501,0,0.076562,-0.167006,-1.8029,360.389679,-524.507568,176.757935
11502,0,0.076144,-0.166666,-1.803634,360.421814,-524.240967,176.746399
11503,0,0.075982,-0.166921,-1.804348,360.434937,-523.941833,176.72937
11504,0,0.075916,-0.167249,-1.805147,360.497162,-523.634949,176.743332
11505,0,0.075292,-0.166738,-1.805765,360.549652,-523.334167,176.722519
11506,0,0.074494,-0.167595,-1.805664,360.599121,-523.04541,176.731522
11507,0,0.074722,-0.16782,-1.806636,360.632416,-522.750793,176.721405
11508,0,0.074142,-0.168237,-1.806202,360.673157,-522.41095,176.706299
11509,0,0.081258,-0.15193,-1.827473,360.274384,-521.914612,176.327271
11510,0,0.069872,-0.168227,-1.805623,360.806641,-521.674255,176.672882
11511,0,0.069831,-0.168452,-1.806007,360.888306,-521.328613,176.6642
11512,0,0.069009,-0.168472,-1.805985,360.959412,-520.996948,176.6436
11513,0,0.067058,-0.168127,-1.806101,361.027069,-520.694092,176.630768
11514,0,0.067144,-0.167878,-1.806666,361.101898,-520.384033,176.612274
11515,0,0.065999,-0.168646,-1.806611,361.209412,-520.036987,176.60498
11516,0,0.064397,-0.169183,-1.807161,361.326935,-519.697205,176.588242
11517,0,0.063091,-0.170132,-1.806494,361.436462,-519.406006,176.597656
11518,0,0.062502,-0.169794,-1.806914,361.517029,-519.121521,176.582626
11519,0,0.061961,-0.169866,-1.80771,361.585663,-518.851196,176.575867
11520,0,0.061001,-0.169276,-1.806991,361.671417,-518.613708,176.57869
11521,0,0.060711,-0.168243,-1.807386,361.727692,-518.343201,176.578674
11522,0,0.059791,-0.168581,-1.807657,361.786133,-518.051147,176.586685
11523,0,0.059132,-0.169152,-1.80747,361.835052,-517.782776,176.597321
11524,0,0.059147,-0.169235,-1.808059,361.874146,-517.541321,176.603027
11525,0,0.058982,-0.17012,-1.808328,361.899811,-517.310364,176.618713
11526,0,0.05853,-0.169751,-1.808739,361.932922,-517.078247,176.646271
11527,0,0.059042,-0.169859,-1.808781,361.955719,-516.854736,176.650391
